RED_IZO;IČO;Zřizovatel;Území;ORP;Plný název;Zkrácený název - NÁZEV ŠKOLY DO DATABÁZE (pro generování adresy na obálky);NÁZEV DO ROLOVACÍHO VÝBĚRU;ULICE + POPISNÉ ČÍSLO DO DATABÁZE;Ulice;č.p.;č.or.;č.obce;PSČ;Město + č.p. u malých obcí bez ulic - DO ADRESY;Město (SLOUPEC ZACHOVÁN KVŮLI VZORCŮM);Telefon;Fax;Email 1;Email 2;WWW;ID datové schránky;Ředitel;X;je OVM;
600018016; 49589792;7;CZ0715;7111;Gymnázium, Šumperk, Masarykovo náměstí 8;Gymnázium;Šumperk – Gymnázium Masarykovo nám.;Masarykovo nám. 1207/8;Masarykovo nám.;1207;8;Šumperk;78701;Šumperk;Šumperk;588 188 511;není;macecek@gymspk.cz;strnad@gymspk.cz;www.gymspk.cz;;Mgr. Milan Maceček;C00L11;ANO;
600008801; 60061812;7;CZ0317;3112;Gymnázium Pierra de Coubertina, Tábor, Náměstí Františka Křižíka 860;Gymnázium Pierra de Coubertina;Tábor – Gymnázium Pierra de Coubertina;nám. F. Křižíka 860/25;nám. F. Křižíka;860;25;Tábor;39001;Tábor;Tábor;381 252 142;381 252 920;skola@gymta.cz;mvacha@gymta.cz;http://www.gymta.cz;;RNDr. Petr Nývlt, Ph.D.;C00L13;ANO;
600008835; 25160184;5;CZ0317;3112;Táborské soukromé gymnázium a Základní škola, s.r.o.;Táborské soukromé gymnázium a ZŠ, s.r.o.;Tábor – Táborské soukromé gymnázium a ZŠ, s.r.o.;Zavadilská 2472;Zavadilská;2472;;Tábor;39002;Tábor;Tábor;381 282 830;381 282 830;sekret@tabsg.cz;marketa@tabsg.cz;http://www.tabsg.cz;b4hsttq;Mgr. Markéta Švadlenová;B00C00G21L13;ANO;
600009955; 70842566;7;CZ0327;3215;Gymnázium, Tachov, Pionýrská 1370;Gymnázium;Tachov – Gymnázium Pionýrská;Pionýrská 1370;Pionýrská;1370;;Tachov;34701;Tachov;Tachov;374 723 811;374 723 811;vedeni@gymtc.cz;;http://www.gymtc.cz;qpqjrmv;Mgr. Irena Volkovinská;C00L11;ANO;
600010414; 60252570;7;CZ0512;5108;Gymnázium a Obchodní akademie, Tanvald, příspěvková organizace;Gymnázium a OA, příspěvková organizace;Tanvald – Gymnázium a OA, příspěvková organizace;Školní 305;Školní;305;;Tanvald;46841;Tanvald;Tanvald;483 394 333;není;gymtan@gymtan.cz;brus@gymtan.cz;http://gymtan.cz;;RNDr. Jan Kohoutek;C00;ANO;
600014754; 60545941;7;CZ0632;6112;Gymnázium Otokara Březiny a Střední odborná škola Telč;Gymnázium O. Březiny a SOŠ;Telč – Gymnázium O. Březiny a SOŠ;Hradecká 235;Hradecká;235;;Telč-Staré Město;58856;Telč;Telč;567 584 551;567 213 002;maca@gymnsostelc.cz;;www.gymnsostelc.cz;yeis9s3;RNDr. Stanislav Máca;C00L11;ANO;
600011216; 61515451;7;CZ0426;4213;Gymnázium, Teplice, Čs. dobrovolců 11, příspěvková organizace;Gymnázium;Teplice – Gymnázium Čs. dobrovolců;Čs. dobrovolců 530/11;Čs. dobrovolců;530;11;Teplice;41501;Teplice;Teplice;417 813 010;není;bergman@gymtce.cz;rehakova@gymtce.cz;http://www.gymtce.cz;;RNDr. Zdeněk Bergman;C00;ANO;
600014070; 49459881;7;CZ0643;6217;Gymnázium Tišnov, příspěvková organizace;Gymnázium;Tišnov – Gymnázium Na Hrádku;Na Hrádku 20;Na Hrádku;20;;Tišnov;66601;Tišnov;Tišnov;549 410 402;549 410 331;holubova@gym-tisnov.cz;gym.tisnov@bo.orgman.cz;www.gym-tisnov.cz;d74nzdv;PhDr. Barbora Holubová;C00L11;ANO;
600008037; 62534408;7;CZ0311;3113;Gymnázium, Trhové Sviny, Školní 995;Gymnázium;Trhové Sviny – Gymnázium Školní;Školní 995;Školní;995;;Trhové Sviny;37401;Trhové Sviny;Trhové Sviny;386 322 846;není;gts@gymtrhovesviny.cz;;http://www.gymtrhovesviny.cz;4zvxrj2;Mgr. František Slípka;C00;ANO;
600012875; 60153237;7;CZ0525;5214;Gymnázium, Trutnov, Jiráskovo náměstí 325;Gymnázium;Trutnov – Gymnázium Jiráskovo náměstí;Jiráskovo náměstí 325;Jiráskovo náměstí;325;;Střední Předměstí;54101;Trutnov;Trutnov;499 812 418;499 811 303;gtu@gymnaziumtu.cz;ticha@gymnaziumtu.cz;www.gymnaziumtu.cz;che3yyy;Mgr. Petr Skokan;C00L11;ANO;
600015343; 60418435;7;CZ0634;6113;Gymnázium Třebíč;Gymnázium Třebíč;Třebíč – Gymnázium Třebíč;Masarykovo nám. 116/9;Masarykovo nám.;116;9;Horka-Domky;67401;Třebíč;Třebíč;568 840 815;568 846 246;gymnazium.trebic@gtr.cz;;www.gtr.cz;289tyuq;RNDr. Alice Burešová;C00;ANO;
600015327; 44065663;6;CZ0634;6113;Katolické gymnázium Třebíč;Katolické gymnázium;Třebíč – Katolické gymnázium;Otmarova 30/22;Otmarova;30;22;Jejkov;67401;Třebíč;Třebíč;568 840 547;568 840 547;kancelar@kgtrebic.cz;reditel@kgtrebic.cz;http://www.kgtrebic.cz;;Ing. Mgr. Vít Feldbabel;C00G11G22;ANO;
600008291; 60816945;7;CZ0313;3114;Gymnázium, Třeboň, Na Sadech 308;Gymnázium;Třeboň – Gymnázium Na sadech;Na sadech 308;Na sadech;308;;Třeboň II;37901;Třeboň;Třeboň;384 722 612;není;gymnaz@gymtrebon.cz;akohoutova@gymtrebon.cz;www.gymtrebon.cz;8nbj75d;Mgr. Anna Kohoutová;C00;ANO;
600006794; 25139029;5;CZ0204;2110;Střední škola Kolín, s.r.o.;Střední škola Kolín, s.r.o.;Tři Dvory – Střední škola Kolín, s.r.o.; 292;;292;;Tři Dvory;28002;Tři Dvory 292;Tři Dvory;603 371 215;není;zrizovatel@prigo.cz;;;;Ing. Rudolf Macek, Ph.D.;C00;ANO;
600016269; 00601390;7;CZ0802;8121;Gymnázium, Třinec, příspěvková organizace;Gymnázium;Třinec – Gymnázium Komenského;Komenského 713;Komenského;713;;Staré Město;73961;Třinec;Třinec;558 325 284;558 325 284;sekretariat@gymtri.cz;sarka.dudova@gymtri.cz;www.gymtri.cz;cvrqybw;Mgr. Romana Cieslarová, Ph.D.;C00L11;ANO;
600012638; 00854981;7;CZ0514;5109;Gymnázium, Turnov, Jana Palacha 804, příspěvková organizace;Gymnázium, příspěvková organizace;Turnov – Gymnázium, příspěvková organizace;Jana Palacha 804;Jana Palacha;804;;Turnov;51101;Turnov;Turnov;481 322 720;481 322 193;reditelstvi@gytu.cz;gytu@gytu.cz;http://www.gytu.cz;fcakkij;Mgr. Miroslav Vávra;C00L11;ANO;
600008029; 60076062;7;CZ0311;3115;Gymnázium, Týn nad Vltavou, Havlíčkova 13;Gymnázium;Týn nad Vltavou – Gymnázium Čihovice;Čihovice 13;Čihovice;13;;Hněvkovice na levém břehu Vltavy;37501;Týn nad Vltavou;Týn nad Vltavou;385 722 053;385 722 053;reditel.gtnv@seznam.cz;sekretariat.gtnv@seznam.cz;http://www.gtnv.cz;eqmfcmv;Mgr. Milan Šnorek;C00L11;ANO;
600015467; 60371684;7;CZ0722;7207;Gymnázium Uherské Hradiště;Gymnázium;Uherské Hradiště – Gymnázium Velehradská třída;Velehradská třída 218;Velehradská třída;218;;Uherské Hradiště;68601;Uherské Hradiště;Uherské Hradiště;572 434 111;572 434 102;botek@guh.cz;staskova@guh.cz;www.guh.cz;ptwxdbn;doc. RNDr. Zdeněk Botek, CSc.;C00L11;ANO;
600015530; 60371757;7;CZ0722;7208;Gymnázium J.A.Komenského a Jazyková škola s právem státní jazykové zkoušky Uherský Brod;Gymnázium J.A.Komenského a JŠ s pr.SJZ;Uherský Brod – Gymnázium J.A.Komenského a JŠ s pr.SJZ;Komenského 169;Komenského;169;;Uherský Brod;68801;Uherský Brod;Uherský Brod;572 633 085;;karel.machalek@gjak.cz;eva.kopecna@gjak.cz;www.gjak.cz;;Mgr. Karel Machálek;C00F20L11;ANO;
600016960; 00601756;7;CZ0712;7112;Gymnázium, Uničov, Gymnazijní 257;Gymnázium;Uničov – Gymnázium Gymnazijní;Gymnazijní 257;Gymnazijní;257;;Uničov;78391;Uničov;Uničov;585 081 111;585 081 115;gym.unicov@gymun.cz;romanriedl@gymun.cz;www.gymun.cz;;Mgr. Roman Riedl;C00;ANO;
691002142; 72073209;2;CZ0525;5214;Městské gymnázium a střední odborná škola Úpice;Městské gymnázium a SOŠ;Úpice – Městské gymnázium a SOŠ;Havlíčkova 812;Havlíčkova;812;;Úpice;54232;Úpice;Úpice;499 881 275;499 781 311;skola@gymsos-upice.cz;jana.nyvltova@gymsos-upice.cz;http://www.gymsos-upice.cz;cpbyhsq;Ing. Jana Nývltová, CSc.;C00L11;ANO;
600011453; 44555512;7;CZ0427;4214;Gymnázium a Střední odborná škola dr. Václava Šmejkala, Ústí nad Labem, příspěvková organizace;Gymnázium a SOŠ dr. Václava Šmejkala;Ústí nad Labem – Gymnázium a SOŠ dr. Václava Šmejkala;Stavbařů 2857/5;Stavbařů;2857;5;Severní Terasa;40011;Ústí nad Labem;Ústí nad Labem;472 772 022;472 772 021;reditel@gym-ul.cz;skola@gym-ul.cz;http://www.gym-ul.cz;xyfvnqk;Ing. Mgr. Michal Šidák;C00L11L13;ANO;
600011321; 44555423;7;CZ0427;4214;Gymnázium, Ústí nad Labem, Jateční 22, příspěvková organizace;Gymnázium;Ústí nad Labem – Gymnázium Jateční;Jateční 243/22;Jateční;243;22;Klíše;40001;Ústí nad Labem;Ústí nad Labem;474 774 200;;sekretariat@gymjat.cz;;www.gymjat.cz;pgww742;Ing. Alfréd Dytrt;C00L11;ANO;
600013065; 00401081;7;CZ0534;5313;Gymnázium, Ústí nad Orlicí, T. G. Masaryka 106;Gymnázium;Ústí nad Orlicí – Gymnázium T. G. Masaryka;T. G. Masaryka 106;T. G. Masaryka;106;;Ústí nad Orlicí;56201;Ústí nad Orlicí;Ústí nad Orlicí;465 568 511;není;gymuo@gymuo.cz;;http://www.gymuo.cz;ygbwkmw;Mgr. Marek Hoffmann;C00;ANO;
600014339; 61716707;7;CZ0724;7209;Gymnázium Valašské Klobouky;Gymnázium;Valašské Klobouky – Gymnázium Komenského;Komenského 60;Komenského;60;;Valašské Klobouky;76601;Valašské Klobouky;Valašské Klobouky;577 320 572;není;info@gymnazium-vk.cz;e.cepkova@gymnazium-vk.cz;www.gymnazium-vk.cz;fsgw7uj;RNDr. Eva Cepková;C00L11;ANO;
600018148; 00843369;7;CZ0723;7210;Gymnázium Františka Palackého Valašské Meziříčí;Gymnázium Františka Palackého;Valašské Meziříčí – Gymnázium Františka Palackého;Husova 146/2;Husova;146;2;Valašské Meziříčí;75701;Valašské Meziříčí;Valašské Meziříčí;571 612 311;571 612 311;info@gfpvm.cz;mojmir.zetek@gfpvm.cz;http://www.gfpvm.cz;;Mgr. Mojmír Zetek;C00L11;ANO;
600171400; 00851574;7;CZ0723;7210;Integrovaná střední škola - Centrum odborné přípravy a Jazyková škola s právem státní jazykové zkoušky Valašské Meziříčí;ISŠ - COP a Jazyková škola s právem SJZ;Valašské Meziříčí – ISŠ - COP a Jazyková škola s právem SJZ;Palackého 239/49;Palackého;239;49;Valašské Meziříčí;75701;Valašské Meziříčí;Valašské Meziříčí;571 685 222;571 685 221;posta@isscopvm.cz;;http://www.isscopvm.cz;6rhxb64;Mgr. Petr Pavlůsek;C00F20H22L11;ANO;
600010163; 47274751;6;CZ0421;4215;Gymnázium Varnsdorf;Gymnázium Varnsdorf;Varnsdorf – Gymnázium Varnsdorf;Střelecká 1800;Střelecká;1800;;Varnsdorf;40747;Varnsdorf;Varnsdorf;412 371 423;412 372 329;jakoubek@bgv.cz;;http://www.bgv.cz;;Ing. Bc. Jiří Jakoubek;C00G11G22;ANO;
650067231; 70940444;6;CZ0722;7207;Stojanovo gymnázium, Velehrad;Stojanovo gymnázium, Velehrad;Velehrad – Stojanovo gymnázium, Velehrad; 1;;1;;Velehrad;68706;Velehrad 1;Velehrad;572 571 091;není;info@sgv.cz;;www.sgv.cz;;Mgr. Michal Hegr;C00G11H22L11;ANO;
600015866; 48895393;7;CZ0635;6114;Gymnázium Velké Meziříčí;Gymnázium Velké Meziříčí;Velké Meziříčí – Gymnázium Velké Meziříčí;Sokolovská 235/27;Sokolovská;235;27;Velké Meziříčí;59401;Velké Meziříčí;Velké Meziříčí;565 301 541;566 521 600;skola@gvm.cz;trojanek@gvm.cz;www.gvm.cz;5artrju;RNDr. Aleš Trojánek;C00;ANO;
650071484; 71220321;2;CZ0644;6207;Gymnázium, Velké Pavlovice, Pod Školou 10, příspěvková organizace;Gymnázium;Velké Pavlovice – Gymnázium Pod Školou;Pod Školou 10/10;Pod Školou;10;10;Velké Pavlovice;69106;Velké Pavlovice;Velké Pavlovice;519 428 245;519 428 245;gymnazium@velke-pavlovice.cz;;www.gymnvp.cz;p5jkkif;PaedDr. Vlastimil Kropáč;C00;ANO;
600008690; 00072982;7;CZ0315;3116;Všeobecné a sportovní gymnázium, Vimperk, Pivovarská 69;Všeobecné a sportovní gymnázium;Vimperk – Všeobecné a sportovní gymnázium;Pivovarská 69/36;Pivovarská;69;36;Vimperk I;38501;Vimperk;Vimperk;388 386 411;388 386 412;kancelar@oag.cz;kotaskova@oag.cz;http://www.oag.cz;;Mgr. Jan Heřta;C00H22;ANO;
600143074; 69987181;2;CZ0805;8122;Základní škola a gymnázium Vítkov, příspěvková organizace;Základní škola a gymnázium;Vítkov – Základní škola a gymnázium;Komenského 754;Komenského;754;;Vítkov;74901;Vítkov;Vítkov;556 300 779;556 300 779;reditel@zsgvitkov.cz;;http://www.zsgvitkov.cz;;Mgr. Miroslav Bučánek;B00C00G21G22L11;ANO;
600006751; 61664545;7;CZ0201;2125;Gymnázium, Vlašim, Tylova 271;Gymnázium;Vlašim – Gymnázium Tylova;Tylova 271;Tylova;271;;Vlašim;25801;Vlašim;Vlašim;317 750 050;není;gymnazium.vlasim@tiscali.cz;gymnazium@gymvla.cz;http://www.gymvla.cz;;Mgr. et Mgr. Martin Müller;C00L11;ANO;
600063861; 63289938;2;CZ0316;3117;Základní škola a Gymnázium Vodňany;Základní škola a Gymnázium;Vodňany – Základní škola a Gymnázium;Alešova 50;Alešova;50;;Vodňany I;38901;Vodňany;Vodňany;383 311 311;383 311 311;info@zsgvodnany.cz;reditelka@zsgvodnany.cz;www.zsgvodnany.cz;cf8fxtw;Mgr. Jarmila Rybáčková;B00C00G21G22L11;ANO;
600012891; 60153245;7;CZ0525;5215;Krkonošské gymnázium a Střední odborná škola;Krkonošské gymnázium a SOŠ;Vrchlabí – Krkonošské gymnázium a SOŠ;Komenského 586;Komenského;586;;Vrchlabí;54301;Vrchlabí;Vrchlabí;499 421 584;499 421 544;rychtrl@gymvr.cz;;http://www.gymvr.cz;dkwzqby;Mgr. Martin Vlášek;C00L11;ANO;
600018113; 00843351;7;CZ0723;7212;Masarykovo gymnázium, Střední zdravotnická škola a Vyšší odborná škola zdravotnická Vsetín;Masarykovo gymnázium, SZdrŠ a VOŠ zdr.;Vsetín – Masarykovo gymnázium, SZdrŠ a VOŠ zdr.;Tyršova 1069;Tyršova;1069;;Vsetín;75501;Vsetín;Vsetín;575 750 300;575 750 331;reditel@mgvsetin.cz;posta@mgvsetin.cz;http://www.mgvsetin.cz;;Mgr. Martin Metelka;C00E00L11;ANO;
600018199; 25367692;5;CZ0723;7212;Střední škola Kostka s.r.o.;Střední škola Kostka s.r.o;Vsetín – Střední škola Kostka s.r.o;Pod Pecníkem 1666;Pod Pecníkem;1666;;Vsetín;75501;Vsetín;Vsetín;571 415 832;571 415 832;info@kostka-skola.cz;sivek.k@seznam.cz;http://www.kostka-skola.cz;azz45th;PaedDr. Karel Kostka;C00H22L13;ANO;
600013073; 49314645;7;CZ0534;5314;Gymnázium Vysoké Mýto;Gymnázium;Vysoké Mýto – Gymnázium nám. Vaňorného;nám. Vaňorného 163;nám. Vaňorného;163;;Vysoké Mýto-Město;56601;Vysoké Mýto;Vysoké Mýto;465 424 342;465 424 342;reditel@gvmyto.cz;;http://www.gvmyto.cz;guupbx7;Mgr. Blanka Kysilková;C00;ANO;
600015629; 00559270;7;CZ0646;6219;Gymnázium a Střední odborná škola zdravotnická a ekonomická Vyškov, příspěvková organizace;Gy a SOŠ zdravotnická a ekonomická;Vyškov – Gy a SOŠ zdravotnická a ekonomická;Komenského 16/5;Komenského;16;5;Vyškov-Předměstí;68201;Vyškov;Vyškov;517 307 010 ,517307019;není;info@gykovy.cz;vaclav.klement@gykovy.cz;http://www.gykovy.cz;;RNDr. Václav Klement;C00L11;ANO;
600018008; 49589687;7;CZ0715;7113;Gymnázium, Zábřeh, náměstí Osvobození 20;Gymnázium;Zábřeh – Gymnázium náměstí Osvobození;náměstí Osvobození 257/20;náměstí Osvobození;257;20;Zábřeh;78901;Zábřeh;Zábřeh;583 416 380;583 416 380;reditel@gyza.cz;zbynek.vlk@gyza.cz;http://www.gyza.cz;8jsj556;Mgr. Martin Paclík;C00L11;ANO;
600013987; 49459899;7;CZ0643;6214;Gymnázium T. G. Masaryka Zastávka, příspěvková organizace;Gymnázium T. G. Masaryka;Zastávka – Gymnázium T. G. Masaryka;U Školy 39;U Školy;39;;Zastávka;66484;Zastávka;Zastávka;546 411 023;546 411 023;email@gzastavka.cz;masa@gzastavka.cz;http://www.gzastavka.cz;nwr275z;Mgr. Libor Hejda;C00L11;ANO;
600014398; 00559504;7;CZ0724;7213;Gymnázium a Jazyková škola s právem státní jazykové zkoušky Zlín;Gymnázium a Jazyková škola s právem SJZ;Zlín – Gymnázium a Jazyková škola s právem SJZ;nám. T. G. Masaryka 2734;nám. T. G. Masaryka;2734;;Zlín;76001;Zlín;Zlín;577 007 444;577 007 445;gym@gjszlin.cz;;www.gjszlin.cz;rbhxcq9;Mgr. Alena Štachová;C00F20;ANO;
600014363; 00559105;7;CZ0724;7213;Gymnázium Zlín - Lesní čtvrť;Gymnázium;Zlín – Gymnázium Lesní čtvrť III;Lesní čtvrť III 1364;Lesní čtvrť III;1364;;Zlín;76001;Zlín;Zlín;577 585 111;577 585 504;gz@gymzl.cz;chudarek@gymzl.cz;www.gymzl.cz;se8w9pi;RNDr. Jan Chudárek;C00L11;ANO;
600015785; 49438816;7;CZ0647;6220;Gymnázium, Střední pedagogická škola, Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky Znojmo, příspěvková organizace;Gy, SPgŠ, OA a JŠ s právem státní JZ;Znojmo – Gy, SPgŠ, OA a JŠ s právem státní JZ;Pontassievská 350/3;Pontassievská;350;3;Znojmo;66902;Znojmo;Znojmo;515 158 102;;info@gpoa.cz;herzigova@gpoa.cz;www.gpoa.cz;5ykx84s;RNDr. Leoš Gretz;C00F20H22L11;ANO;
600015700; 49438867;7;CZ0647;6220;Gymnázium Dr. Karla Polesného Znojmo, příspěvková organizace;Gymnázium Dr. Karla Polesného;Znojmo – Gymnázium Dr. Karla Polesného;náměstí Komenského 945/4;náměstí Komenského;945;4;Znojmo;66975;Znojmo;Znojmo;515 224 362;515 226 618;gkp@gymzn.cz;peroutka@gymzn.cz;www.gymzn.cz;ntc28wz;RNDr. Jiří Peroutka;C00L11;ANO;
600013081; 49314891;7;CZ0534;5315;Gymnázium Žamberk;Gymnázium;Žamberk – Gymnázium Nádražní;Nádražní 48;Nádražní;48;;Žamberk;56401;Žamberk;Žamberk;461 353 240;není;gyz@gyz.cz;;http://www.gyzamb.cz;p2ndqqg;Mgr. Martin Tyč;C00;ANO;
600010953; 61357278;7;CZ0424;4216;Gymnázium, Žatec, Studentská 1075, příspěvková organizace;Gymnázium;Žatec – Gymnázium Studentská;Studentská 1075;Studentská;1075;;Žatec;43801;Žatec;Žatec;415 740 592;není;info@gymnaziumzatec.cz;reditel@gymnaziumzatec.cz;http://www.gymnaziumzatec.cz;xmwtvsk;PaedDr. Miroslav Řebíček;C00;ANO;
600015831; 43379486;6;CZ0635;6115;Biskupské gymnázium;Biskupské gymnázium;Žďár nad Sázavou – Biskupské gymnázium;U Klafárku 1685/3;U Klafárku;1685;3;Žďár nad Sázavou 3;59101;Žďár nad Sázavou;Žďár nad Sázavou;"603 872 564 ;566502470";566 628 795;skola@bigyzr.cz;jirka@bigyzr.cz;http://www.bigyzr.cz;;Ing. Jiří Cočev;C00G22L13;ANO;
600015955; 48895407;7;CZ0635;6115;Gymnázium Žďár nad Sázavou;Gymnázium Žďár nad Sázavou;Žďár nad Sázavou – Gymnázium Žďár nad Sázavou;Neumannova 1693/2;Neumannova;1693;2;Žďár nad Sázavou 4;59101;Žďár nad Sázavou;Žďár nad Sázavou;566 653 812;566 625 720;cepelak@gymzr.cz;gymnazium@gymzr.cz;http://www.gymzr.cz;nnet5hn;Mgr. Vlastimil Čepelák;C00L13;ANO;
600014100; 49459171;7;CZ0643;6221;Gymnázium Židlochovice, příspěvková organizace;Gymnázium;Židlochovice – Gymnázium Tyršova;Tyršova 400;Tyršova;400;;Židlochovice;66701;Židlochovice;Židlochovice;547 231 476;547 231 476;info@gymnzidlo.cz;gymnzidlo@volny.cz;http://www.gymnzidlo.cz;vgs2rhd;Mgr. Jan Vybíral;C00;ANO;
